docdb_family_id,application_number,appln_auth,auth_family,priority_auth,appln_filing_year,appln_nr_epodoc,appln_nr_original,docdb_family_size,receiving_office,nb_applicants_x,nb_inventors_x,granted,main_ipc_group,sector,field,nb_applicants_y,nb_inventors_y,person_ctry_code,person_name,person_id,doc_std_name_id,psn_sector,applt_seq_nr,invt_seq_nr,role
47090380,US201213464334A ,US,"AU, BR, CA, CL, CN, CY, DK, EP, ES, HR, HU, IL, JP, KR, LT, ME, MX, NZ, PL, PT, RS, RU, SI, SM, US, WO, ZA",WO,2012,"US201213464334, WO2012US36509, EP20120779347, AU20120250627, CA20122832871, IL20130229208, KR20137032078, CN20128032866, MX20130012862, JP20140509474, RU20130153527, JP20150177337, US201514660040, NZ20120617487, ZA20130008943, KR20167018831, US201615263876, CN201710201126, NZ20120715226, KR20187021028, JP20180072245, CA20123025762, MX20170006060, CL20130003140, US201816034896, RU20170137872, IL20190266756, EP20190215429, DK20120779347T, JP20200031661, PT20120779347T, BR20131128429, PL20120779347T, SI20120031793T, HR2020P000887T, LT20120779347T, RS2020P000685, HU2012E779347, ES20120779347T, US202016857558, IL20120229208, ME2020P0000121, IL20210285522, CA20123131223, RU20200120539, NZ20120733310, JP20220139872, MX20180014714, CY20201100525T, US202318168192, JP20240156933, SM2020T000294T","13464334, US2012/036509, 12779347, 2012250627, 2832871, 229208, 1020137032078, 201280032866X, 2013012862, 2014509474, 2013153527/10, 2015177337, 14660040, 617487, 2013/08943, 1020167018831, 15263876, 201710201126, 715226, 1020187021028, 2018072245, 3025762, 2017006060, 2013003140, 16034896, 2017137872, 266756, 19215429, 2020031661, 127793479, 112013028429, 201231793, P20200887T, EP12779347, 20200685, E12779347, 16857558, P-2020-121, 285522, 3131223, 2020120539, 733310, 2022139872, 2018014714, 20201100525, 18168192, 2024156933, 20200294",52,  ,9,8,Y,A61K,N/A,N/A,1,8,CH,DUDLER THOMAS,47651794,4326233,,0,1,Inventor
47090380,US201213464334A ,US,"AU, BR, CA, CL, CN, CY, DK, EP, ES, HR, HU, IL, JP, KR, LT, ME, MX, NZ, PL, PT, RS, RU, SI, SM, US, WO, ZA",WO,2012,"US201213464334, WO2012US36509, EP20120779347, AU20120250627, CA20122832871, IL20130229208, KR20137032078, CN20128032866, MX20130012862, JP20140509474, RU20130153527, JP20150177337, US201514660040, NZ20120617487, ZA20130008943, KR20167018831, US201615263876, CN201710201126, NZ20120715226, KR20187021028, JP20180072245, CA20123025762, MX20170006060, CL20130003140, US201816034896, RU20170137872, IL20190266756, EP20190215429, DK20120779347T, JP20200031661, PT20120779347T, BR20131128429, PL20120779347T, SI20120031793T, HR2020P000887T, LT20120779347T, RS2020P000685, HU2012E779347, ES20120779347T, US202016857558, IL20120229208, ME2020P0000121, IL20210285522, CA20123131223, RU20200120539, NZ20120733310, JP20220139872, MX20180014714, CY20201100525T, US202318168192, JP20240156933, SM2020T000294T","13464334, US2012/036509, 12779347, 2012250627, 2832871, 229208, 1020137032078, 201280032866X, 2013012862, 2014509474, 2013153527/10, 2015177337, 14660040, 617487, 2013/08943, 1020167018831, 15263876, 201710201126, 715226, 1020187021028, 2018072245, 3025762, 2017006060, 2013003140, 16034896, 2017137872, 266756, 19215429, 2020031661, 127793479, 112013028429, 201231793, P20200887T, EP12779347, 20200685, E12779347, 16857558, P-2020-121, 285522, 3131223, 2020120539, 733310, 2022139872, 2018014714, 20201100525, 18168192, 2024156933, 20200294",52,  ,9,8,Y,A61K,N/A,N/A,1,8,US,"PARENT, JAMES BRIAN",13454553,496052,,0,3,Inventor
47090380,US201213464334A ,US,"AU, BR, CA, CL, CN, CY, DK, EP, ES, HR, HU, IL, JP, KR, LT, ME, MX, NZ, PL, PT, RS, RU, SI, SM, US, WO, ZA",WO,2012,"US201213464334, WO2012US36509, EP20120779347, AU20120250627, CA20122832871, IL20130229208, KR20137032078, CN20128032866, MX20130012862, JP20140509474, RU20130153527, JP20150177337, US201514660040, NZ20120617487, ZA20130008943, KR20167018831, US201615263876, CN201710201126, NZ20120715226, KR20187021028, JP20180072245, CA20123025762, MX20170006060, CL20130003140, US201816034896, RU20170137872, IL20190266756, EP20190215429, DK20120779347T, JP20200031661, PT20120779347T, BR20131128429, PL20120779347T, SI20120031793T, HR2020P000887T, LT20120779347T, RS2020P000685, HU2012E779347, ES20120779347T, US202016857558, IL20120229208, ME2020P0000121, IL20210285522, CA20123131223, RU20200120539, NZ20120733310, JP20220139872, MX20180014714, CY20201100525T, US202318168192, JP20240156933, SM2020T000294T","13464334, US2012/036509, 12779347, 2012250627, 2832871, 229208, 1020137032078, 201280032866X, 2013012862, 2014509474, 2013153527/10, 2015177337, 14660040, 617487, 2013/08943, 1020167018831, 15263876, 201710201126, 715226, 1020187021028, 2018072245, 3025762, 2017006060, 2013003140, 16034896, 2017137872, 266756, 19215429, 2020031661, 127793479, 112013028429, 201231793, P20200887T, EP12779347, 20200685, E12779347, 16857558, P-2020-121, 285522, 3131223, 2020120539, 733310, 2022139872, 2018014714, 20201100525, 18168192, 2024156933, 20200294",52,  ,9,8,Y,A61K,N/A,N/A,1,8,US,PARENT JAMES BRIAN,47466659,496052,,0,3,Inventor
47090380,US201213464334A ,US,"AU, BR, CA, CL, CN, CY, DK, EP, ES, HR, HU, IL, JP, KR, LT, ME, MX, NZ, PL, PT, RS, RU, SI, SM, US, WO, ZA",WO,2012,"US201213464334, WO2012US36509, EP20120779347, AU20120250627, CA20122832871, IL20130229208, KR20137032078, CN20128032866, MX20130012862, JP20140509474, RU20130153527, JP20150177337, US201514660040, NZ20120617487, ZA20130008943, KR20167018831, US201615263876, CN201710201126, NZ20120715226, KR20187021028, JP20180072245, CA20123025762, MX20170006060, CL20130003140, US201816034896, RU20170137872, IL20190266756, EP20190215429, DK20120779347T, JP20200031661, PT20120779347T, BR20131128429, PL20120779347T, SI20120031793T, HR2020P000887T, LT20120779347T, RS2020P000685, HU2012E779347, ES20120779347T, US202016857558, IL20120229208, ME2020P0000121, IL20210285522, CA20123131223, RU20200120539, NZ20120733310, JP20220139872, MX20180014714, CY20201100525T, US202318168192, JP20240156933, SM2020T000294T","13464334, US2012/036509, 12779347, 2012250627, 2832871, 229208, 1020137032078, 201280032866X, 2013012862, 2014509474, 2013153527/10, 2015177337, 14660040, 617487, 2013/08943, 1020167018831, 15263876, 201710201126, 715226, 1020187021028, 2018072245, 3025762, 2017006060, 2013003140, 16034896, 2017137872, 266756, 19215429, 2020031661, 127793479, 112013028429, 201231793, P20200887T, EP12779347, 20200685, E12779347, 16857558, P-2020-121, 285522, 3131223, 2020120539, 733310, 2022139872, 2018014714, 20201100525, 18168192, 2024156933, 20200294",52,  ,9,8,Y,A61K,N/A,N/A,1,8,NO,"HAGEMANN, URS BEAT",43320502,4406052,INDIVIDUAL,0,6,Inventor
47090380,US201213464334A ,US,"AU, BR, CA, CL, CN, CY, DK, EP, ES, HR, HU, IL, JP, KR, LT, ME, MX, NZ, PL, PT, RS, RU, SI, SM, US, WO, ZA",WO,2012,"US201213464334, WO2012US36509, EP20120779347, AU20120250627, CA20122832871, IL20130229208, KR20137032078, CN20128032866, MX20130012862, JP20140509474, RU20130153527, JP20150177337, US201514660040, NZ20120617487, ZA20130008943, KR20167018831, US201615263876, CN201710201126, NZ20120715226, KR20187021028, JP20180072245, CA20123025762, MX20170006060, CL20130003140, US201816034896, RU20170137872, IL20190266756, EP20190215429, DK20120779347T, JP20200031661, PT20120779347T, BR20131128429, PL20120779347T, SI20120031793T, HR2020P000887T, LT20120779347T, RS2020P000685, HU2012E779347, ES20120779347T, US202016857558, IL20120229208, ME2020P0000121, IL20210285522, CA20123131223, RU20200120539, NZ20120733310, JP20220139872, MX20180014714, CY20201100525T, US202318168192, JP20240156933, SM2020T000294T","13464334, US2012/036509, 12779347, 2012250627, 2832871, 229208, 1020137032078, 201280032866X, 2013012862, 2014509474, 2013153527/10, 2015177337, 14660040, 617487, 2013/08943, 1020167018831, 15263876, 201710201126, 715226, 1020187021028, 2018072245, 3025762, 2017006060, 2013003140, 16034896, 2017137872, 266756, 19215429, 2020031661, 127793479, 112013028429, 201231793, P20200887T, EP12779347, 20200685, E12779347, 16857558, P-2020-121, 285522, 3131223, 2020120539, 733310, 2022139872, 2018014714, 20201100525, 18168192, 2024156933, 20200294",52,  ,9,8,Y,A61K,N/A,N/A,1,8,  ,"TEDFORD, CLARK E.",15008133,685348,,0,4,Inventor
47090380,US201213464334A ,US,"AU, BR, CA, CL, CN, CY, DK, EP, ES, HR, HU, IL, JP, KR, LT, ME, MX, NZ, PL, PT, RS, RU, SI, SM, US, WO, ZA",WO,2012,"US201213464334, WO2012US36509, EP20120779347, AU20120250627, CA20122832871, IL20130229208, KR20137032078, CN20128032866, MX20130012862, JP20140509474, RU20130153527, JP20150177337, US201514660040, NZ20120617487, ZA20130008943, KR20167018831, US201615263876, CN201710201126, NZ20120715226, KR20187021028, JP20180072245, CA20123025762, MX20170006060, CL20130003140, US201816034896, RU20170137872, IL20190266756, EP20190215429, DK20120779347T, JP20200031661, PT20120779347T, BR20131128429, PL20120779347T, SI20120031793T, HR2020P000887T, LT20120779347T, RS2020P000685, HU2012E779347, ES20120779347T, US202016857558, IL20120229208, ME2020P0000121, IL20210285522, CA20123131223, RU20200120539, NZ20120733310, JP20220139872, MX20180014714, CY20201100525T, US202318168192, JP20240156933, SM2020T000294T","13464334, US2012/036509, 12779347, 2012250627, 2832871, 229208, 1020137032078, 201280032866X, 2013012862, 2014509474, 2013153527/10, 2015177337, 14660040, 617487, 2013/08943, 1020167018831, 15263876, 201710201126, 715226, 1020187021028, 2018072245, 3025762, 2017006060, 2013003140, 16034896, 2017137872, 266756, 19215429, 2020031661, 127793479, 112013028429, 201231793, P20200887T, EP12779347, 20200685, E12779347, 16857558, P-2020-121, 285522, 3131223, 2020120539, 733310, 2022139872, 2018014714, 20201100525, 18168192, 2024156933, 20200294",52,  ,9,8,Y,A61K,N/A,N/A,1,8,  ,"REIERSEN, HERALD",15018514,1014027,,0,7,Inventor
47090380,US201213464334A ,US,"AU, BR, CA, CL, CN, CY, DK, EP, ES, HR, HU, IL, JP, KR, LT, ME, MX, NZ, PL, PT, RS, RU, SI, SM, US, WO, ZA",WO,2012,"US201213464334, WO2012US36509, EP20120779347, AU20120250627, CA20122832871, IL20130229208, KR20137032078, CN20128032866, MX20130012862, JP20140509474, RU20130153527, JP20150177337, US201514660040, NZ20120617487, ZA20130008943, KR20167018831, US201615263876, CN201710201126, NZ20120715226, KR20187021028, JP20180072245, CA20123025762, MX20170006060, CL20130003140, US201816034896, RU20170137872, IL20190266756, EP20190215429, DK20120779347T, JP20200031661, PT20120779347T, BR20131128429, PL20120779347T, SI20120031793T, HR2020P000887T, LT20120779347T, RS2020P000685, HU2012E779347, ES20120779347T, US202016857558, IL20120229208, ME2020P0000121, IL20210285522, CA20123131223, RU20200120539, NZ20120733310, JP20220139872, MX20180014714, CY20201100525T, US202318168192, JP20240156933, SM2020T000294T","13464334, US2012/036509, 12779347, 2012250627, 2832871, 229208, 1020137032078, 201280032866X, 2013012862, 2014509474, 2013153527/10, 2015177337, 14660040, 617487, 2013/08943, 1020167018831, 15263876, 201710201126, 715226, 1020187021028, 2018072245, 3025762, 2017006060, 2013003140, 16034896, 2017137872, 266756, 19215429, 2020031661, 127793479, 112013028429, 201231793, P20200887T, EP12779347, 20200685, E12779347, 16857558, P-2020-121, 285522, 3131223, 2020120539, 733310, 2022139872, 2018014714, 20201100525, 18168192, 2024156933, 20200294",52,  ,9,8,Y,A61K,N/A,N/A,1,8,  ,"KIPRIJANOV, SERGEJ",15055488,1077411,,0,8,Inventor
47090380,US201213464334A ,US,"AU, BR, CA, CL, CN, CY, DK, EP, ES, HR, HU, IL, JP, KR, LT, ME, MX, NZ, PL, PT, RS, RU, SI, SM, US, WO, ZA",WO,2012,"US201213464334, WO2012US36509, EP20120779347, AU20120250627, CA20122832871, IL20130229208, KR20137032078, CN20128032866, MX20130012862, JP20140509474, RU20130153527, JP20150177337, US201514660040, NZ20120617487, ZA20130008943, KR20167018831, US201615263876, CN201710201126, NZ20120715226, KR20187021028, JP20180072245, CA20123025762, MX20170006060, CL20130003140, US201816034896, RU20170137872, IL20190266756, EP20190215429, DK20120779347T, JP20200031661, PT20120779347T, BR20131128429, PL20120779347T, SI20120031793T, HR2020P000887T, LT20120779347T, RS2020P000685, HU2012E779347, ES20120779347T, US202016857558, IL20120229208, ME2020P0000121, IL20210285522, CA20123131223, RU20200120539, NZ20120733310, JP20220139872, MX20180014714, CY20201100525T, US202318168192, JP20240156933, SM2020T000294T","13464334, US2012/036509, 12779347, 2012250627, 2832871, 229208, 1020137032078, 201280032866X, 2013012862, 2014509474, 2013153527/10, 2015177337, 14660040, 617487, 2013/08943, 1020167018831, 15263876, 201710201126, 715226, 1020187021028, 2018072245, 3025762, 2017006060, 2013003140, 16034896, 2017137872, 266756, 19215429, 2020031661, 127793479, 112013028429, 201231793, P20200887T, EP12779347, 20200685, E12779347, 16857558, P-2020-121, 285522, 3131223, 2020120539, 733310, 2022139872, 2018014714, 20201100525, 18168192, 2024156933, 20200294",52,  ,9,8,Y,A61K,N/A,N/A,1,8,  ,"GOMBOTZ, WAYNE R.",33812738,14517,,0,2,Inventor
47090380,US201213464334A ,US,"AU, BR, CA, CL, CN, CY, DK, EP, ES, HR, HU, IL, JP, KR, LT, ME, MX, NZ, PL, PT, RS, RU, SI, SM, US, WO, ZA",WO,2012,"US201213464334, WO2012US36509, EP20120779347, AU20120250627, CA20122832871, IL20130229208, KR20137032078, CN20128032866, MX20130012862, JP20140509474, RU20130153527, JP20150177337, US201514660040, NZ20120617487, ZA20130008943, KR20167018831, US201615263876, CN201710201126, NZ20120715226, KR20187021028, JP20180072245, CA20123025762, MX20170006060, CL20130003140, US201816034896, RU20170137872, IL20190266756, EP20190215429, DK20120779347T, JP20200031661, PT20120779347T, BR20131128429, PL20120779347T, SI20120031793T, HR2020P000887T, LT20120779347T, RS2020P000685, HU2012E779347, ES20120779347T, US202016857558, IL20120229208, ME2020P0000121, IL20210285522, CA20123131223, RU20200120539, NZ20120733310, JP20220139872, MX20180014714, CY20201100525T, US202318168192, JP20240156933, SM2020T000294T","13464334, US2012/036509, 12779347, 2012250627, 2832871, 229208, 1020137032078, 201280032866X, 2013012862, 2014509474, 2013153527/10, 2015177337, 14660040, 617487, 2013/08943, 1020167018831, 15263876, 201710201126, 715226, 1020187021028, 2018072245, 3025762, 2017006060, 2013003140, 16034896, 2017137872, 266756, 19215429, 2020031661, 127793479, 112013028429, 201231793, P20200887T, EP12779347, 20200685, E12779347, 16857558, P-2020-121, 285522, 3131223, 2020120539, 733310, 2022139872, 2018014714, 20201100525, 18168192, 2024156933, 20200294",52,  ,9,8,Y,A61K,N/A,N/A,1,8,US,GOMBOTZ WAYNE R.,33422032,14517,,0,2,Inventor
47090380,US201213464334A ,US,"AU, BR, CA, CL, CN, CY, DK, EP, ES, HR, HU, IL, JP, KR, LT, ME, MX, NZ, PL, PT, RS, RU, SI, SM, US, WO, ZA",WO,2012,"US201213464334, WO2012US36509, EP20120779347, AU20120250627, CA20122832871, IL20130229208, KR20137032078, CN20128032866, MX20130012862, JP20140509474, RU20130153527, JP20150177337, US201514660040, NZ20120617487, ZA20130008943, KR20167018831, US201615263876, CN201710201126, NZ20120715226, KR20187021028, JP20180072245, CA20123025762, MX20170006060, CL20130003140, US201816034896, RU20170137872, IL20190266756, EP20190215429, DK20120779347T, JP20200031661, PT20120779347T, BR20131128429, PL20120779347T, SI20120031793T, HR2020P000887T, LT20120779347T, RS2020P000685, HU2012E779347, ES20120779347T, US202016857558, IL20120229208, ME2020P0000121, IL20210285522, CA20123131223, RU20200120539, NZ20120733310, JP20220139872, MX20180014714, CY20201100525T, US202318168192, JP20240156933, SM2020T000294T","13464334, US2012/036509, 12779347, 2012250627, 2832871, 229208, 1020137032078, 201280032866X, 2013012862, 2014509474, 2013153527/10, 2015177337, 14660040, 617487, 2013/08943, 1020167018831, 15263876, 201710201126, 715226, 1020187021028, 2018072245, 3025762, 2017006060, 2013003140, 16034896, 2017137872, 266756, 19215429, 2020031661, 127793479, 112013028429, 201231793, P20200887T, EP12779347, 20200685, E12779347, 16857558, P-2020-121, 285522, 3131223, 2020120539, 733310, 2022139872, 2018014714, 20201100525, 18168192, 2024156933, 20200294",52,  ,9,8,Y,A61K,N/A,N/A,1,8,  ,CLARK E. TEDFORD,15008138,685348,,0,3,Inventor
47090380,US201213464334A ,US,"AU, BR, CA, CL, CN, CY, DK, EP, ES, HR, HU, IL, JP, KR, LT, ME, MX, NZ, PL, PT, RS, RU, SI, SM, US, WO, ZA",WO,2012,"US201213464334, WO2012US36509, EP20120779347, AU20120250627, CA20122832871, IL20130229208, KR20137032078, CN20128032866, MX20130012862, JP20140509474, RU20130153527, JP20150177337, US201514660040, NZ20120617487, ZA20130008943, KR20167018831, US201615263876, CN201710201126, NZ20120715226, KR20187021028, JP20180072245, CA20123025762, MX20170006060, CL20130003140, US201816034896, RU20170137872, IL20190266756, EP20190215429, DK20120779347T, JP20200031661, PT20120779347T, BR20131128429, PL20120779347T, SI20120031793T, HR2020P000887T, LT20120779347T, RS2020P000685, HU2012E779347, ES20120779347T, US202016857558, IL20120229208, ME2020P0000121, IL20210285522, CA20123131223, RU20200120539, NZ20120733310, JP20220139872, MX20180014714, CY20201100525T, US202318168192, JP20240156933, SM2020T000294T","13464334, US2012/036509, 12779347, 2012250627, 2832871, 229208, 1020137032078, 201280032866X, 2013012862, 2014509474, 2013153527/10, 2015177337, 14660040, 617487, 2013/08943, 1020167018831, 15263876, 201710201126, 715226, 1020187021028, 2018072245, 3025762, 2017006060, 2013003140, 16034896, 2017137872, 266756, 19215429, 2020031661, 127793479, 112013028429, 201231793, P20200887T, EP12779347, 20200685, E12779347, 16857558, P-2020-121, 285522, 3131223, 2020120539, 733310, 2022139872, 2018014714, 20201100525, 18168192, 2024156933, 20200294",52,  ,9,8,Y,A61K,N/A,N/A,1,8,  ,SERGEJ KIPRIJANOV,15055490,17512618,,0,7,Inventor
47090380,US201213464334A ,US,"AU, BR, CA, CL, CN, CY, DK, EP, ES, HR, HU, IL, JP, KR, LT, ME, MX, NZ, PL, PT, RS, RU, SI, SM, US, WO, ZA",WO,2012,"US201213464334, WO2012US36509, EP20120779347, AU20120250627, CA20122832871, IL20130229208, KR20137032078, CN20128032866, MX20130012862, JP20140509474, RU20130153527, JP20150177337, US201514660040, NZ20120617487, ZA20130008943, KR20167018831, US201615263876, CN201710201126, NZ20120715226, KR20187021028, JP20180072245, CA20123025762, MX20170006060, CL20130003140, US201816034896, RU20170137872, IL20190266756, EP20190215429, DK20120779347T, JP20200031661, PT20120779347T, BR20131128429, PL20120779347T, SI20120031793T, HR2020P000887T, LT20120779347T, RS2020P000685, HU2012E779347, ES20120779347T, US202016857558, IL20120229208, ME2020P0000121, IL20210285522, CA20123131223, RU20200120539, NZ20120733310, JP20220139872, MX20180014714, CY20201100525T, US202318168192, JP20240156933, SM2020T000294T","13464334, US2012/036509, 12779347, 2012250627, 2832871, 229208, 1020137032078, 201280032866X, 2013012862, 2014509474, 2013153527/10, 2015177337, 14660040, 617487, 2013/08943, 1020167018831, 15263876, 201710201126, 715226, 1020187021028, 2018072245, 3025762, 2017006060, 2013003140, 16034896, 2017137872, 266756, 19215429, 2020031661, 127793479, 112013028429, 201231793, P20200887T, EP12779347, 20200685, E12779347, 16857558, P-2020-121, 285522, 3131223, 2020120539, 733310, 2022139872, 2018014714, 20201100525, 18168192, 2024156933, 20200294",52,  ,9,8,Y,A61K,N/A,N/A,1,8,NO,REIERSEN HERALD,33887714,1014027,,0,7,Inventor
47090380,US201213464334A ,US,"AU, BR, CA, CL, CN, CY, DK, EP, ES, HR, HU, IL, JP, KR, LT, ME, MX, NZ, PL, PT, RS, RU, SI, SM, US, WO, ZA",WO,2012,"US201213464334, WO2012US36509, EP20120779347, AU20120250627, CA20122832871, IL20130229208, KR20137032078, CN20128032866, MX20130012862, JP20140509474, RU20130153527, JP20150177337, US201514660040, NZ20120617487, ZA20130008943, KR20167018831, US201615263876, CN201710201126, NZ20120715226, KR20187021028, JP20180072245, CA20123025762, MX20170006060, CL20130003140, US201816034896, RU20170137872, IL20190266756, EP20190215429, DK20120779347T, JP20200031661, PT20120779347T, BR20131128429, PL20120779347T, SI20120031793T, HR2020P000887T, LT20120779347T, RS2020P000685, HU2012E779347, ES20120779347T, US202016857558, IL20120229208, ME2020P0000121, IL20210285522, CA20123131223, RU20200120539, NZ20120733310, JP20220139872, MX20180014714, CY20201100525T, US202318168192, JP20240156933, SM2020T000294T","13464334, US2012/036509, 12779347, 2012250627, 2832871, 229208, 1020137032078, 201280032866X, 2013012862, 2014509474, 2013153527/10, 2015177337, 14660040, 617487, 2013/08943, 1020167018831, 15263876, 201710201126, 715226, 1020187021028, 2018072245, 3025762, 2017006060, 2013003140, 16034896, 2017137872, 266756, 19215429, 2020031661, 127793479, 112013028429, 201231793, P20200887T, EP12779347, 20200685, E12779347, 16857558, P-2020-121, 285522, 3131223, 2020120539, 733310, 2022139872, 2018014714, 20201100525, 18168192, 2024156933, 20200294",52,  ,9,8,Y,A61K,N/A,N/A,1,8,DE,KIPRIJANOV SERGEJ,41204689,17512618,,0,8,Inventor
